,dataset,rewiring,num_iterations,borf_batch_add,borf_batch_remove,avg_accuracy,ci,run_duration,rewiring_duration
0,citeseer,goku,50,4,2,0.7387387387387386,0.004652232247696597,211.57132267951965,5.133274555206299
0,citeseer,goku,50,4,2,0.73993993993994,0.0060627945865681186,213.71555995941162,5.13729453086853
0,citeseer,goku,50,4,2,0.747897897897898,0.008129767533403042,214.63615584373474,5.10036301612854
0,citeseer,goku,50,4,2,0.7436936936936936,0.0062133866563500485,216.15406918525696,5.138262510299683
0,citeseer,goku,50,4,2,0.7456456456456456,0.005857010743127872,214.43763136863708,5.080444812774658
0,citeseer,goku,50,4,2,0.7468468468468469,0.004376561369906694,216.13511729240417,5.11931586265564
0,citeseer,goku,50,4,2,0.7403903903903903,0.005720701015942669,213.70658683776855,5.094405651092529
0,citeseer,goku,50,4,2,0.7509009009009009,0.006072455232472959,214.43862986564636,5.15524435043335
0,citeseer,goku,50,4,2,0.7429429429429429,0.005385348173323702,214.9951686859131,5.075429439544678
0,citeseer,goku,50,4,2,0.7463963963963964,0.006190120909655596,215.19366669654846,5.279882431030273
0,citeseer,goku,50,4,2,0.7385885885885887,0.004563181393088383,215.1178367137909,5.240017652511597
0,citeseer,goku,50,4,2,0.7481981981981982,0.005808307769208214,213.3595175743103,5.2689368724823
0,citeseer,goku,50,4,2,0.741141141141141,0.007611294612584222,213.14611196517944,5.283872365951538
0,citeseer,goku,50,4,2,0.7501501501501501,0.00443794671517385,216.2448275089264,5.2220377922058105
0,citeseer,goku,50,4,2,0.7478978978978978,0.006376698511418512,213.5839684009552,5.316786527633667
0,citeseer,goku,50,4,2,0.7393393393393394,0.006373161991535042,212.25649118423462,5.884267330169678
0,citeseer,goku,50,4,2,0.7435435435435436,0.00669878366058795,216.8172962665558,5.26891303062439
0,citeseer,goku,50,4,2,0.7462462462462462,0.008343810203873758,215.87384247779846,5.326758623123169
0,citeseer,goku,50,4,2,0.7509009009009009,0.007150048619928353,211.69598865509033,5.248966932296753
0,citeseer,goku,50,4,2,0.7447447447447447,0.00820210227252111,212.24053311347961,4.980683326721191
0,citeseer,goku,50,4,2,0.744894894894895,0.010475703842779823,210.7296018600464,5.0056164264678955
0,citeseer,goku,50,4,2,0.7432432432432432,0.0042468875746939794,210.2408812046051,5.0305492877960205
0,citeseer,goku,50,4,2,0.7435435435435436,0.0073900725118424175,214.67901277542114,4.970710515975952
0,citeseer,goku,50,4,2,0.7441441441441442,0.0062155633551929015,213.09029006958008,4.98965859413147
0,wisconsin,goku,50,4,2,0.7784313725490195,0.0215150850577964,104.18226790428162,0.8846354484558105
