,dataset,rewiring,layer_type,num_iterations,borf_batch_add,borf_batch_remove,sdrf_remove_edges,alpha,eps,test_mean,test_ci,val_mean,val_ci,train_mean,train_ci,energy_mean,energy_ci,last_layer_fa,rewiring_duration,run_duration
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.050596442562694056,77.77777777777777,0.05211573066470477,71.33333333333333,0.02921186973360887,0.0,0.0,False,18.622220993041992,144.5787444114685
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.07042726744663604,70.55555555555556,0.05454638981614923,66.93333333333334,0.020150544519800057,0.0,0.0,False,34.248371601104736,123.90669751167297
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,63.5,0.040124805295477746,65.55555555555556,0.06440611887195306,68.26666666666667,0.017095808453146254,0.0,0.0,False,18.615230083465576,118.68569374084473
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,67.5,0.07106335201775947,70.55555555555556,0.049814470603244204,66.60000000000001,0.018130391918298707,0.0,0.0,False,10.327349185943604,117.82988905906677
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.5,0.0510881590977792,71.11111111111111,0.07503085784948502,68.39999999999999,0.02474402284727903,0.0,0.0,False,78.03927826881409,127.2682409286499
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,72.0,0.053291650377896904,68.88888888888889,0.061262438898178756,66.66666666666666,0.016653327995729057,0.0,0.0,False,78.83976936340332,153.81560635566711
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,67.0,0.05513619500836087,75.0,0.04779069592801458,68.39999999999999,0.021098709807842647,0.0,0.0,False,10.227644681930542,165.80753707885742
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.00000000000001,0.07615773105863907,75.55555555555556,0.112436539028209,69.13333333333334,0.021831679326662478,0.0,0.0,False,35.35244703292847,162.80157566070557
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.99999999999999,0.08921883209278184,69.44444444444444,0.07071067811865474,69.86666666666667,0.01786865660560101,0.0,0.0,False,18.705941677093506,159.0377790927887
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,78.0,0.037947331922020565,72.22222222222221,0.0816496580927726,69.86666666666666,0.020810253882801777,0.0,0.0,False,81.40837597846985,168.57423543930054
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,63.99999999999999,0.05966573556070519,74.99999999999999,0.061363116762151435,70.46666666666667,0.02797141397927534,0.0,0.0,False,34.3570761680603,171.0734806060791
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.5,0.06992853494818835,72.77777777777779,0.06176418715416576,69.73333333333332,0.026073400664704673,0.0,0.0,False,18.12455129623413,162.83672714233398
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,67.0,0.05513619500836088,73.33333333333334,0.0899931410280737,69.60000000000001,0.027661445290431876,0.0,0.0,False,10.426114082336426,170.8204629421234
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,67.5,0.053385391260156546,80.0,0.057089922571845,71.00000000000001,0.026616619703569506,0.0,0.0,False,80.22941875457764,169.92070293426514
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,71.00000000000001,0.0629285308902091,72.22222222222223,0.07027283689263064,68.93333333333332,0.02168050839912304,0.0,0.0,False,32.98777174949646,164.22889685630798
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,66.49999999999999,0.06640783086353597,67.77777777777779,0.07665861471404595,67.73333333333333,0.016886549545586736,0.0,0.0,False,17.438358783721924,146.2784264087677
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,67.0,0.08508818954473059,64.44444444444444,0.0834443704689715,66.66666666666667,0.011925695879998878,0.0,0.0,False,17.89314293861389,134.6325604915619
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.5,0.06395310782127792,70.55555555555554,0.07209390310003704,66.19999999999999,0.008854377448471474,0.0,0.0,False,78.51403856277466,149.92301726341248
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,64.5,0.05375872022286243,66.66666666666667,0.054433105395181716,67.0,0.008894442709417564,0.0,0.0,False,31.515707969665527,200.356112241745
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,63.000000000000014,0.056920997883030816,67.22222222222223,0.05544433311055399,66.93333333333334,0.011345091939297421,0.0,0.0,False,17.634864330291748,194.35037875175476
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.050596442562694056,66.66666666666667,0.06666666666666667,66.0,0.007055336829505591,0.0,0.0,False,18.131505250930786,191.3853406906128
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.99999999999999,0.06131883886702355,64.44444444444446,0.0773001205818937,66.13333333333333,0.019758542456365557,0.0,0.0,False,10.657004117965698,195.29698276519775
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,74.0,0.041952353926806074,65.55555555555556,0.03784308081316976,65.86666666666667,0.006196773353931865,0.0,0.0,False,79.91071963310242,189.68200612068176
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,71.5,0.05108815909777921,64.44444444444444,0.0819515062870479,66.19999999999999,0.013603921003397038,0.0,0.0,False,33.575196504592896,188.63725662231445
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.5,0.045716517802649854,67.22222222222223,0.03668349782048705,65.66666666666666,0.012823589374447565,0.0,0.0,False,10.084057092666626,190.85232377052307
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.5,0.05300943312279428,65.0,0.054546389816149225,66.46666666666667,0.011477514248883915,0.0,0.0,False,33.44454908370972,190.20830273628235
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,61.5,0.06789698078707182,63.88888888888889,0.08202679477907444,67.6,0.013623509092741121,0.0,0.0,False,33.34681057929993,186.7973976135254
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,64.0,0.06899275324264136,69.44444444444444,0.08050764858994132,66.46666666666667,0.010336558636434295,0.0,0.0,False,17.972930431365967,184.5208034515381
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.0,0.0681175454637056,61.66666666666667,0.03668349782048704,66.93333333333334,0.009276014469827239,0.0,0.0,False,10.003238439559937,185.9776256084442
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,70.5,0.03591656999213595,66.11111111111111,0.07927137325216431,66.0,0.010994948334980426,0.0,0.0,False,33.036640644073486,193.05513834953308
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,64.0,0.06899275324264136,63.33333333333333,0.06324555320336758,67.19999999999999,0.009942054337230544,0.0,0.0,False,79.0575544834137,184.8331298828125
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,60.0,0.05999999999999999,68.88888888888889,0.07730012058189371,67.13333333333334,0.0103365586364343,0.0,0.0,False,17.800363302230835,183.55491876602173
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,71.50000000000001,0.0448330235429198,62.77777777777778,0.0703606231066114,66.26666666666668,0.01118729438048162,0.0,0.0,False,9.930466413497925,187.79374933242798
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,70.5,0.04989989979949859,74.44444444444444,0.07888106377466154,68.2,0.02415137447204381,0.0,0.0,False,17.645970821380615,160.4462330341339
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,72.0,0.037947331922020565,76.11111111111111,0.04981447060324422,70.8,0.02858437801783811,0.0,0.0,False,33.67911648750305,168.6543107032776
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.0,0.07348469228349534,70.0,0.07235031376044312,66.26666666666668,0.011345091939297407,0.0,0.0,False,10.6531822681427,194.3045530319214
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,67.5,0.051478150704935006,63.33333333333333,0.059212944864329896,67.33333333333333,0.009043106644167027,0.0,0.0,False,81.18143224716187,139.55301761627197
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,74.99999999999999,0.05999999999999999,73.33333333333334,0.05621826951410452,72.73333333333333,0.038108616698414366,0.0,0.0,False,35.260661363601685,145.05971884727478
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,70.0,0.058309518948453,86.1111111111111,0.04513354669242199,70.66666666666667,0.02124983660067897,0.0,0.0,False,10.845990657806396,145.11357617378235
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.02756809750418044,78.33333333333333,0.059731911358736046,72.13333333333334,0.024206518864875133,0.0,0.0,False,78.935879945755,142.77411031723022
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.5,0.0548634668973808,63.88888888888889,0.04779069592801458,66.4,0.01018931902642283,0.0,0.0,False,79.38168668746948,192.79435563087463
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.052535702146254776,74.99999999999999,0.0878410461157883,69.93333333333334,0.026696649810624386,0.0,0.0,False,31.987449884414673,133.37226128578186
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,64.49999999999999,0.04571651780264984,70.55555555555554,0.0846926177784867,66.26666666666668,0.012103259432437565,0.0,0.0,False,78.20386481285095,188.880686044693
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,70.99999999999999,0.07042726744663602,72.77777777777776,0.07277565730583473,72.53333333333333,0.030741936612169805,0.0,0.0,False,18.504507780075073,138.15952897071838
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,72.0,0.04289522117905442,78.33333333333333,0.024595492912420736,70.06666666666666,0.022662744758744476,0.0,0.0,False,10.324385404586792,133.70743680000305
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.5,0.06008327554319921,76.11111111111111,0.07209390310003702,70.06666666666666,0.029239243036257502,0.0,0.0,False,10.27648663520813,127.7373571395874
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,70.0,0.0547722557505166,68.33333333333333,0.05889937013643809,65.66666666666666,0.00984321537348894,0.0,0.0,False,18.974278688430786,187.41072869300842
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.5,0.06789698078707182,76.11111111111111,0.07544108976341313,70.66666666666667,0.032110918876779464,0.0,0.0,False,31.9834566116333,175.3297574520111
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.5,0.03591656999213594,77.22222222222223,0.061764187154165755,72.46666666666665,0.031044054717986404,0.0,0.0,False,78.60376811027527,136.3560173511505
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,73.0,0.05513619500836088,68.88888888888889,0.05708992257184501,65.33333333333333,0.008640987597877162,0.0,0.0,False,31.50773000717163,193.02574944496155
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.0,0.0648074069840786,70.55555555555554,0.07209390310003705,71.33333333333333,0.026398653164297774,0.0,0.0,False,77.54260587692261,172.16835689544678
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,71.0,0.04427188724235732,75.55555555555554,0.06126243889817875,69.93333333333334,0.01842220881918825,0.0,0.0,False,76.09447932243347,167.72459959983826
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,73.0,0.06811754546370562,74.44444444444444,0.03912625969257558,71.00000000000001,0.017713773674115228,0.0,0.0,False,75.38939309120178,172.30685305595398
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,78.99999999999999,0.05621387729022078,80.0,0.03912625969257557,71.93333333333334,0.03702011465256273,0.0,0.0,False,17.016517400741577,145.32100749015808
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.5,0.06549809157525127,76.11111111111111,0.08613798863695245,71.66666666666667,0.024092414666123548,0.0,0.0,False,32.978795528411865,150.79639387130737
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.5,0.07752418977325723,77.77777777777779,0.056655772373253165,73.8,0.020660214046433412,0.0,0.0,False,18.127516746520996,147.59858798980713
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.0997997995989972,77.22222222222221,0.05973191135873606,73.66666666666666,0.015231546211727828,0.0,0.0,False,10.220641374588013,155.4735267162323
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,72.5,0.07905694150420949,78.33333333333333,0.06373169066533327,71.86666666666667,0.024570985599550794,0.0,0.0,False,33.44797945022583,148.30924105644226
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.5,0.043474130238568304,76.66666666666666,0.046613726585340076,73.13333333333334,0.03266258477898596,0.0,0.0,False,81.22303485870361,145.0100383758545
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,67.0,0.06957010852370434,70.0,0.07235031376044314,71.73333333333333,0.029766498693068424,0.0,0.0,False,19.516801118850708,137.12225651741028
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,66.0,0.05966573556070518,81.11111111111111,0.050184843513938725,73.2,0.025771646780479076,0.0,0.0,False,80.44284915924072,139.01039123535156
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.5,0.0670074622710038,70.55555555555554,0.04172218523448573,66.46666666666667,0.01436662799685438,0.0,0.0,False,18.432700157165527,115.39134192466736
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.99999999999999,0.044271887242357304,75.55555555555556,0.061262438898178756,67.66666666666666,0.020933757957476776,0.0,0.0,False,34.300288915634155,123.93756103515625
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.06449806198638838,68.33333333333333,0.07378647873726218,70.46666666666667,0.016870750493745736,0.0,0.0,False,10.481964111328125,124.82917809486389
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,63.000000000000014,0.04289522117905443,67.22222222222223,0.0674948557710553,66.86666666666666,0.009437513796899418,0.0,0.0,False,10.285490274429321,187.65974807739258
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.99999999999999,0.03098386676965933,66.66666666666666,0.03849001794597504,65.86666666666667,0.0124793162205841,0.0,0.0,False,10.318429708480835,187.5081272125244
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.5,0.06172519744804387,69.44444444444444,0.032394177193585005,66.66666666666666,0.013199326582148901,0.0,0.0,False,17.816349029541016,205.64000177383423
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,71.50000000000001,0.08006247560499238,80.55555555555556,0.05719794522770555,71.13333333333334,0.018091127352624782,0.0,0.0,False,79.20815181732178,140.2847979068756
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.5,0.05375872022286243,68.33333333333333,0.06675919504799911,67.93333333333334,0.014292189008919053,0.0,0.0,False,32.04329776763916,155.65000557899475
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,71.5,0.0548634668973808,75.55555555555557,0.06885303726590962,68.53333333333333,0.021149205396158242,0.0,0.0,False,32.733449935913086,162.09397149085999
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,74.0,0.0732120208708925,67.22222222222223,0.09355793082231503,69.66666666666667,0.019708993998792643,0.0,0.0,False,10.265543937683105,164.5110366344452
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,79.5,0.04785394445602159,67.22222222222223,0.0674948557710553,73.4,0.02887213189218974,0.0,0.0,False,17.679686307907104,183.01197123527527
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,62.500000000000014,0.049497474683058325,77.77777777777779,0.052115730664704756,68.26666666666667,0.016674664747587713,0.0,0.0,False,9.783833265304565,152.87811851501465
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.05796550698475776,73.33333333333334,0.03442651863295483,70.0,0.02592296279363145,0.0,0.0,False,79.63298392295837,163.3829743862152
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,70.5,0.05735852159879994,71.11111111111111,0.060450980038824195,70.33333333333334,0.028237091446063168,0.0,0.0,False,18.54340362548828,161.8271062374115
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,72.00000000000001,0.06356099432828281,78.33333333333331,0.07105900869030879,71.53333333333333,0.026402020124730356,0.0,0.0,False,10.644533395767212,169.1056945323944
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,73.50000000000001,0.06488451279003334,77.22222222222223,0.08527370601933285,70.39999999999999,0.019794499797222007,0.0,0.0,False,18.429707050323486,165.91821670532227
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,63.0,0.058651513194460714,78.8888888888889,0.05163977794943222,70.4,0.0258680412005926,0.0,0.0,False,10.219695091247559,8296.19020152092
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.04195235392680606,69.44444444444444,0.09460770203292444,65.8,0.0103365586364343,0.0,0.0,False,33.78067874908447,8267.296308517456
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.5,0.05665686189686117,70.0,0.07730012058189371,66.33333333333333,0.008692269873603543,0.0,0.0,False,18.499520540237427,144.06408762931824
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.99999999999999,0.04647580015448901,62.22222222222222,0.058373002384727535,67.06666666666668,0.008884443332777414,0.0,0.0,False,10.693426132202148,135.18306708335876
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.5,0.06848357467305571,62.777777777777786,0.04172218523448574,66.73333333333333,0.00969765149118303,0.0,0.0,False,34.584636926651,191.78705739974976
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,64.0,0.05440588203494177,63.33333333333334,0.07062332703142533,67.06666666666668,0.03493231550680066,0.0,0.0,False,10.693371057510376,199.62508893013
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,64.49999999999999,0.06549809157525126,68.33333333333333,0.07036062310661138,67.00000000000001,0.007118052168020883,0.0,0.0,False,81.05025291442871,206.93537831306458
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.99999999999999,0.06752777206453651,67.22222222222223,0.06929984946450078,67.40000000000002,0.017532192611814917,0.0,0.0,False,80.31419324874878,201.75529098510742
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.5,0.05735852159879994,60.0,0.06629526173411686,67.66666666666666,0.016027753706895076,0.0,0.0,False,34.14367985725403,197.0469491481781
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,64.0,0.06752777206453651,66.11111111111111,0.06929984946450077,66.86666666666666,0.01520818493078279,0.0,0.0,False,18.27212882041931,186.92007184028625
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,69.0,0.06603029607687672,72.22222222222221,0.04714045207910317,66.46666666666667,0.017893512169995504,0.0,0.0,False,10.392205238342285,206.840993642807
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,64.0,0.06131883886702356,70.55555555555554,0.0770601817084431,66.33333333333333,0.012543258481484524,0.0,0.0,False,79.18621015548706,189.70440101623535
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,65.49999999999999,0.08538149682454624,70.0,0.07730012058189371,66.73333333333333,0.01040512694140089,0.0,0.0,False,34.357136249542236,188.15308785438538
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,70.5,0.0262678510731274,62.777777777777786,0.08613798863695246,66.66666666666666,0.011623730516108476,0.0,0.0,False,18.20830011367798,193.53172993659973
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,68.5,0.0678969807870718,72.22222222222221,0.10657403385139375,68.73333333333333,0.027484136838870837,0.0,0.0,False,33.45651817321777,206.97046089172363
0,mutag,sper,R-GCN,10,4,2,False,0.1,0.001,60.5,0.059076221950967706,57.777777777777786,0.07062332703142535,66.46666666666667,0.034822725657567666,0.0,0.0,False,18.061692237854004,186.95320081710815
